Date,Open,High,Low,Close,Volume,Open Interest
3/28/2016 0:00,573.69,575.98,571.58,575.72,1.11E+08,48083
3/29/2016 0:00,575.63,576.07,568.28,568.28,1.33E+08,57086
3/30/2016 0:00,566.08,571.89,565.55,569.91,1.22E+08,51160
3/31/2016 0:00,569.04,570.94,561.22,561.22,1.46E+08,61411
4/1/2016 0:00,560.64,562.73,557.96,558.43,1.16E+08,51057
4/4/2016 0:00,557.56,560.92,554.3,555.82,1.09E+08,46446
4/5/2016 0:00,555.98,560.32,555.15,560.32,1.12E+08,44197
4/6/2016 0:00,561.94,567.79,560.63,567.79,9.96E+07,44636
4/7/2016 0:00,570.72,572.56,567.01,571.6,1.18E+08,51461
4/8/2016 0:00,571.21,574.46,569.09,572.34,1.12E+08,50687
4/11/2016 0:00,575.11,581.88,575.01,579.27,1.30E+08,59346
4/12/2016 0:00,580.9,582.97,577.17,579.84,1.38E+08,62104
4/13/2016 0:00,580.77,582.81,575.65,578.02,1.31E+08,57596
4/14/2016 0:00,575.69,584.81,575.69,579.49,1.17E+08,51470
4/15/2016 0:00,581.54,586.36,579.86,579.86,1.15E+08,51085
4/19/2016 0:00,578.32,578.44,568.28,568.28,1.26E+08,55719
4/20/2016 0:00,569.8,571.71,565.3,568.03,1.09E+08,50180
4/21/2016 0:00,571.19,577.41,570.71,575.73,1.00E+08,46232
4/22/2016 0:00,574.57,592.48,574.57,592.48,1.30E+08,58820
4/25/2016 0:00,597.91,601.61,591.58,591.58,1.30E+08,56487
4/26/2016 0:00,590.99,598.48,590.19,598.48,1.33E+08,56219
4/27/2016 0:00,601.79,601.79,591.35,593.96,1.34E+08,56743
4/28/2016 0:00,594.98,597.28,589.97,591.67,9.40E+07,43214
4/29/2016 0:00,591.2,599.71,591.2,598.37,1.10E+08,49307
5/4/2016 0:00,595.95,603.08,592.43,599.07,1.32E+08,57520
5/5/2016 0:00,600.66,605.21,600.5,601.51,1.20E+08,56040
5/6/2016 0:00,602.4,608.94,602.17,606.52,1.13E+08,51879
5/9/2016 0:00,610.92,612.97,603.85,603.85,1.05E+08,48631
5/10/2016 0:00,600.35,605.46,597.74,605.05,1.08E+08,48284
5/11/2016 0:00,606.6,614.06,606.06,614.06,1.05E+08,47538
5/12/2016 0:00,615.55,617.56,612.12,612.12,8.66E+07,42203
5/13/2016 0:00,612.32,615.3,608.04,610.82,1.06E+08,48964
5/16/2016 0:00,610.13,616.17,608.49,615.78,9.01E+07,42537
5/17/2016 0:00,620.54,626.12,618.67,624.75,1.16E+08,52674
5/18/2016 0:00,625.53,627.81,621.79,622.45,1.13E+08,50339
5/19/2016 0:00,621.83,623.68,618.18,619.2,1.14E+08,48945
5/20/2016 0:00,620.72,622.48,614.41,614.81,8.92E+07,43008
5/23/2016 0:00,616.11,616.83,610.45,611.03,7.61E+07,38965
5/24/2016 0:00,612.23,613.14,608.15,611.62,9.55E+07,43743
5/25/2016 0:00,613.96,616.38,611.89,611.89,9.51E+07,42856
5/26/2016 0:00,611.88,613.37,604.34,604.34,9.44E+07,44824
5/27/2016 0:00,604.36,609.94,603.23,608.11,8.95E+07,41417
5/30/2016 0:00,609.98,615.52,608.46,614.5,1.02E+08,43317
5/31/2016 0:00,616.22,621.14,614.68,618.44,1.08E+08,49315
6/1/2016 0:00,618.18,620.24,616.33,619.86,9.97E+07,45955
6/2/2016 0:00,619.19,624.52,618.38,623.37,1.22E+08,51610
6/3/2016 0:00,623.21,625.19,621.62,621.88,1.19E+08,51433
6/6/2016 0:00,621.09,624.55,616.98,620.05,1.18E+08,53394
6/7/2016 0:00,622.4,624.69,620.05,624.65,1.12E+08,47585
6/8/2016 0:00,626.84,632.68,626.29,627.87,1.26E+08,55488
6/9/2016 0:00,628.4,631.26,626.27,631.26,1.16E+08,51704
6/10/2016 0:00,629.95,633.47,628.56,629.84,1.29E+08,57963
6/13/2016 0:00,626.26,627.36,621.4,623.58,1.16E+08,52251
6/14/2016 0:00,621.63,626.4,619.13,625.43,9.19E+07,46336
6/15/2016 0:00,624.63,628.75,621.76,627.02,1.04E+08,49244
6/16/2016 0:00,627.38,630.21,625.11,625.11,1.17E+08,53491
6/17/2016 0:00,622.92,624.59,618.16,619.25,1.44E+08,56551
6/20/2016 0:00,622.04,626.46,620.41,626.46,9.47E+07,46686
6/21/2016 0:00,629.03,631.96,628,628,1.08E+08,53852
6/22/2016 0:00,628.77,629.95,625.81,626.41,9.38E+07,46857
6/23/2016 0:00,626.47,632.6,626.47,632.27,1.06E+08,50429
6/24/2016 0:00,631.77,631.77,597.68,620.77,2.62E+08,104122
6/27/2016 0:00,616.19,621.27,608.26,621.27,1.02E+08,47649
6/28/2016 0:00,617.68,624.85,617.65,622.2,7.68E+07,38393
6/29/2016 0:00,623.56,631.25,623.56,630.12,1.13E+08,53903
6/30/2016 0:00,633.17,637.46,631.74,632.26,9.90E+07,49866
7/1/2016 0:00,632.26,643.55,632.26,640.3,1.07E+08,51199
7/4/2016 0:00,643.11,647.96,641.96,647.96,1.25E+08,59981
7/5/2016 0:00,650.47,658.45,647.52,650.88,1.40E+08,68746
7/6/2016 0:00,646.8,652.36,644.07,649.46,1.18E+08,57450
7/7/2016 0:00,652.49,661.12,652.13,661.12,1.30E+08,64482
7/8/2016 0:00,661.07,665.53,655.91,658.68,1.32E+08,64877
7/11/2016 0:00,658.92,664.89,648.77,652.26,1.47E+08,69167
7/12/2016 0:00,652.81,658.9,649.86,658.9,1.49E+08,63392
7/13/2016 0:00,662.04,676.06,662.04,675.12,1.39E+08,62202
7/14/2016 0:00,675.66,681.75,666.69,666.69,1.52E+08,71782
7/15/2016 0:00,666.69,670.18,661.47,664.56,1.16E+08,55463
7/18/2016 0:00,664.12,673.5,662.25,673.5,1.23E+08,53395
7/19/2016 0:00,675.89,677.35,660.09,667.76,1.31E+08,63132
7/20/2016 0:00,667.86,667.86,660.26,660.26,1.24E+08,54840
7/21/2016 0:00,662.72,665.9,656.03,659.57,1.05E+08,51857
7/22/2016 0:00,657.15,658.06,640.26,649.87,1.40E+08,63532
7/25/2016 0:00,651.33,654.17,646.04,649.3,8.64E+07,41912
7/26/2016 0:00,648.58,651.93,642.91,648.59,9.73E+07,46437
7/27/2016 0:00,647.98,656.11,647.74,656.11,1.12E+08,50511
7/28/2016 0:00,655.81,657.2,649.86,657.14,1.16E+08,51095
7/29/2016 0:00,654.19,657.88,650.98,652.23,1.12E+08,47722
8/1/2016 0:00,655.38,655.38,646.02,648.38,8.97E+07,42111
8/2/2016 0:00,643.2,643.2,633.33,636.05,1.36E+08,58489
8/3/2016 0:00,632.98,634.75,627.66,631.61,8.75E+07,41913
8/4/2016 0:00,633.74,641.02,631.94,631.94,1.04E+08,45784
8/5/2016 0:00,629.69,630.18,622.49,627.39,1.19E+08,51799
8/8/2016 0:00,627.39,629.91,622.14,629.46,8.41E+07,39250
8/9/2016 0:00,629.66,637.34,629.66,637.34,8.72E+07,42089
8/10/2016 0:00,637.21,648.48,637.21,648.33,1.08E+08,49925
8/11/2016 0:00,649.27,660.24,648.31,660.24,1.35E+08,58587
8/12/2016 0:00,665.14,668.52,652.67,655.71,1.18E+08,55058
8/15/2016 0:00,654.06,659.47,653.64,659.47,1.14E+08,49307
8/16/2016 0:00,659.47,662.13,656.83,658.11,1.28E+08,61528
8/17/2016 0:00,659.46,660.76,657.06,660.51,1.13E+08,54285
8/18/2016 0:00,663.56,665.94,656.35,660.65,1.20E+08,57554
8/19/2016 0:00,664.09,666.93,659.64,662.28,1.02E+08,53569
8/22/2016 0:00,662.87,664.95,657.68,657.68,1.10E+08,49295
8/23/2016 0:00,653.58,659.16,652.88,659.16,9.03E+07,43704
8/24/2016 0:00,660.95,665.43,659.7,660.77,9.83E+07,47891
8/25/2016 0:00,660.77,660.77,656.49,658.5,1.07E+08,50244
8/26/2016 0:00,662.9,668.84,662.9,667.75,1.10E+08,51024
8/29/2016 0:00,670.71,679.62,669.44,669.44,1.09E+08,56647
8/30/2016 0:00,667.96,672.67,666.33,672.67,8.74E+07,46591
8/31/2016 0:00,673.1,676.26,671.39,674.63,9.37E+07,49929
9/1/2016 0:00,674.19,674.72,664.77,669.19,9.39E+07,50640
9/5/2016 0:00,669.3,670.08,660.31,664.55,1.03E+08,55643
9/6/2016 0:00,666.38,668.4,663.9,663.9,8.79E+07,49433
9/7/2016 0:00,663.05,663.68,656.22,661.28,8.80E+07,50623
9/8/2016 0:00,661.89,668.2,660.54,666.07,1.13E+08,55979
9/9/2016 0:00,669.24,672.39,666.88,666.88,9.55E+07,52518
9/12/2016 0:00,666.04,666.04,655.55,659.76,8.86E+07,45207
9/13/2016 0:00,658.61,661.74,654.95,659.72,8.12E+07,41712
9/14/2016 0:00,658.16,661.82,656.64,656.64,9.30E+07,42053
9/15/2016 0:00,657.46,660.32,654.84,656.18,1.05E+08,45289
9/16/2016 0:00,654.68,657.53,651.31,651.31,1.84E+08,47920
9/19/2016 0:00,651.31,658.35,651.31,657.89,1.04E+08,51171
9/20/2016 0:00,656.2,663.37,653.28,663.37,1.00E+08,50944
9/21/2016 0:00,663.12,668.83,662.79,668.48,1.35E+08,55666
9/22/2016 0:00,671.41,675.36,668.48,671.38,1.13E+08,56655
9/23/2016 0:00,670.73,674.09,670.3,674.09,9.91E+07,49488
9/26/2016 0:00,673.21,677.04,671.51,677.04,9.20E+07,48057
9/27/2016 0:00,676.61,684.89,676.24,684.89,1.15E+08,57981
9/28/2016 0:00,684.99,687.94,682.98,686.72,1.12E+08,57185
9/29/2016 0:00,689.82,692.17,685.91,688.55,1.10E+08,58684
9/30/2016 0:00,688.55,689.12,684.62,685.73,1.02E+08,53299
10/3/2016 0:00,687.68,688.42,681.99,683.05,1.08E+08,54047
10/4/2016 0:00,682.82,689.17,680.24,684.2,1.12E+08,60750
10/5/2016 0:00,686.41,689.5,685.48,687.04,1.06E+08,48904
10/6/2016 0:00,689.1,690.93,687.04,687.32,1.41E+08,56470
10/7/2016 0:00,689.51,690.19,680.26,683.95,1.29E+08,58868
10/10/2016 0:00,684.05,684.46,674.19,674.19,1.20E+08,53702
10/11/2016 0:00,677.63,682.36,669.2,682.36,1.26E+08,62629
10/12/2016 0:00,683.88,686.18,681.12,682.45,1.08E+08,50531
10/13/2016 0:00,680.73,685.23,678.79,685.23,1.18E+08,51748
10/14/2016 0:00,685.06,690.62,684.78,687,1.35E+08,56742
10/17/2016 0:00,687.18,687.94,680.95,680.95,1.06E+08,50701
10/18/2016 0:00,680.44,682.99,678.13,682.02,1.01E+08,48809
10/19/2016 0:00,683.83,689.88,683.25,688.89,1.23E+08,52899
10/20/2016 0:00,690.45,690.86,685.63,686.39,1.06E+08,45869
10/21/2016 0:00,685.77,687.54,683.76,684.83,1.12E+08,50548
10/24/2016 0:00,683.14,684.51,677.89,678.02,9.20E+07,46907
10/25/2016 0:00,676.29,677.47,670.6,676.18,1.08E+08,48473
10/26/2016 0:00,676.18,676.18,670.8,673.61,9.20E+07,40884
10/27/2016 0:00,672.81,676.9,671.61,676.9,8.55E+07,38952
10/28/2016 0:00,676.74,682.25,675.85,682.25,1.03E+08,43536
10/31/2016 0:00,682.11,683.34,675.8,675.8,1.14E+08,48777
11/1/2016 0:00,675.13,676.6,672.33,676.6,1.04E+08,42499
11/2/2016 0:00,675.68,678.14,671.4,671.4,1.28E+08,44607
11/3/2016 0:00,668.66,668.66,661.86,667.63,1.15E+08,48822
11/4/2016 0:00,666.93,668.99,665.08,666.73,7.45E+07,34622
11/7/2016 0:00,667.12,674.36,666.61,674.14,8.65E+07,39655
11/8/2016 0:00,675.82,677.91,674.33,676.46,7.76E+07,37872
11/9/2016 0:00,675.57,675.57,656.68,670.26,1.30E+08,65002
11/10/2016 0:00,675.36,678.57,675.18,678.17,1.05E+08,47500
11/11/2016 0:00,678.38,679.56,676.73,679.2,9.66E+07,45305
11/14/2016 0:00,677.13,679.96,672.45,673.05,1.12E+08,54347
11/15/2016 0:00,673.75,675.73,671.55,674.26,1.05E+08,48161
11/16/2016 0:00,674.85,676.9,673.95,674.6,1.02E+08,48059
11/17/2016 0:00,674.5,676.48,673.13,674.57,1.19E+08,49178
11/18/2016 0:00,673.82,675.15,669.18,673.25,9.62E+07,48861
11/21/2016 0:00,673.2,675.04,671.65,674.29,9.63E+07,44104
11/22/2016 0:00,675.23,681.91,675.23,681.91,1.06E+08,49737
11/23/2016 0:00,681.17,684.12,679.81,683.16,1.10E+08,50827
11/24/2016 0:00,683.61,683.61,676.39,678.18,1.18E+08,53416
11/25/2016 0:00,678.47,678.87,671.48,675.87,1.09E+08,51308
11/28/2016 0:00,672.38,673.18,660.96,665.29,9.48E+07,49080
11/29/2016 0:00,665.11,667.79,658.26,658.26,1.11E+08,49995
11/30/2016 0:00,658.44,665.78,654.99,665.07,1.15E+08,53474
12/1/2016 0:00,670.75,670.81,666.54,666.54,1.08E+08,49329
12/2/2016 0:00,667.02,667.39,662.09,665.14,1.07E+08,50347
12/5/2016 0:00,663.06,663.87,658.11,660.21,8.70E+07,44296
12/6/2016 0:00,660.68,660.77,648.37,651.49,1.18E+08,53158
12/7/2016 0:00,648.63,654.13,647.33,653.53,1.04E+08,45714
12/8/2016 0:00,655.48,660.72,655.48,658.89,9.08E+07,40673
12/9/2016 0:00,659.46,664.46,659.46,663.07,8.00E+07,39758
12/12/2016 0:00,663.7,664.67,658.84,659.7,9.44E+07,43654
12/13/2016 0:00,662.27,663.54,654.34,654.66,1.11E+08,48438
12/14/2016 0:00,657.39,665.14,657.39,665.14,1.94E+08,52610
12/15/2016 0:00,668.07,668.07,664.08,665.92,1.07E+08,48484
12/16/2016 0:00,670.43,675.19,668.3,675.16,1.56E+08,46221
12/19/2016 0:00,673.98,679.9,673.88,674.33,1.07E+08,49114
12/20/2016 0:00,673.93,674.28,662.66,662.66,9.26E+07,47391
12/21/2016 0:00,662.36,667.06,657.4,666.94,8.19E+07,42230
12/22/2016 0:00,669.01,669.95,663.7,664.15,8.63E+07,42624
12/23/2016 0:00,663.75,664.37,659.18,664.37,7.21E+07,34751
12/26/2016 0:00,665.67,665.73,662.09,662.45,6.70E+07,36598
12/27/2016 0:00,662.66,665.5,661.41,663.86,9.56E+07,45219
12/28/2016 0:00,665.9,666.64,661.8,663.5,1.02E+08,42760
12/29/2016 0:00,666.43,666.43,663.95,664.72,9.93E+07,42092
12/30/2016 0:00,664.17,665.49,663.39,664.87,9.01E+07,38607
1/3/2017 0:00,665.92,672.34,665.43,672.01,7.97E+07,40889
1/4/2017 0:00,672.58,675.93,672.21,674.7,9.23E+07,45587
1/5/2017 0:00,674.82,675.92,673.31,675.81,9.27E+07,43640
1/6/2017 0:00,675.35,683.76,675.22,679.8,1.12E+08,52556
1/9/2017 0:00,681.74,684.88,681.74,682.57,8.82E+07,43451
1/10/2017 0:00,682.77,683.02,680.76,681.07,7.89E+07,41518
1/11/2017 0:00,680.85,687.16,680.85,687.16,9.65E+07,46820
1/12/2017 0:00,688.71,688.99,685.59,686.96,1.03E+08,46478
1/13/2017 0:00,686.58,688.62,685.06,685.06,8.22E+07,42557
1/16/2017 0:00,684.62,684.82,677.85,677.94,7.61E+07,40284
1/17/2017 0:00,678.83,684.73,678.83,684.71,9.41E+07,44051
1/18/2017 0:00,683.74,688.07,683.28,683.28,8.47E+07,40805
1/19/2017 0:00,683.02,684.19,680.8,682.31,6.91E+07,34412
1/20/2017 0:00,684.05,688.42,684.05,686.26,8.00E+07,39746
1/23/2017 0:00,687.83,689.47,686.46,687.15,7.58E+07,36705
1/24/2017 0:00,687.08,692.75,687.08,691.36,9.25E+07,37507
1/25/2017 0:00,693.07,697.28,691.19,697.28,8.93E+07,37298
2/2/2017 0:00,699.8,703.2,697.71,703.18,8.21E+07,43288
2/3/2017 0:00,704.69,708.1,700.09,700.35,1.19E+08,57024
2/6/2017 0:00,702.02,702.02,696.92,700.04,1.16E+08,55877
2/7/2017 0:00,699.99,703.3,698.99,701.91,1.51E+08,64139
2/8/2017 0:00,702.67,702.77,700.47,702.04,1.31E+08,56140
2/9/2017 0:00,700.93,702.64,700.21,700.65,1.38E+08,63318
2/10/2017 0:00,701.15,704.08,701.15,703.78,1.29E+08,59653
2/13/2017 0:00,704.61,706.47,703.58,705.9,1.58E+08,68206
2/14/2017 0:00,706.41,707.32,703.85,706.26,1.69E+08,70522
2/15/2017 0:00,706.84,711.73,706.84,711.57,1.52E+08,68685
2/16/2017 0:00,712.61,717.57,709.35,709.35,1.90E+08,83262
2/17/2017 0:00,709.52,710.21,705.84,707.83,1.59E+08,71650
2/20/2017 0:00,705.72,711.4,704.41,710.59,1.87E+08,78113
2/21/2017 0:00,711.49,718.06,711.49,716.55,1.99E+08,79111
2/22/2017 0:00,717.77,719.09,715.36,717.24,2.13E+08,85033
2/23/2017 0:00,717.49,719.58,712.36,716.87,2.11E+08,82078
2/24/2017 0:00,716.35,717.94,713.7,714.47,2.31E+08,81868
2/27/2017 0:00,711.7,718.37,711.7,717.44,1.77E+08,71663
2/28/2017 0:00,718.24,719.14,710.79,710.79,1.84E+08,72896
3/1/2017 0:00,710.7,712.49,705.79,709.52,2.11E+08,76393
3/2/2017 0:00,712.68,713.53,707.51,707.51,1.65E+08,62103
3/3/2017 0:00,708.23,712.62,705.83,712.62,1.63E+08,64217
3/6/2017 0:00,714.61,718.04,714.01,716.29,1.56E+08,64623
3/7/2017 0:00,716.46,716.95,714.27,716.54,1.76E+08,64817
3/8/2017 0:00,715.04,718.78,713.89,716.6,1.63E+08,65125
3/9/2017 0:00,715.86,718.23,714.96,715.8,1.86E+08,68286
3/10/2017 0:00,715.85,716.81,712.21,712.21,1.86E+08,64420
3/13/2017 0:00,711.93,712.63,707.63,710.17,1.29E+08,58053
3/14/2017 0:00,709.9,716.49,709.9,714.71,1.26E+08,59309
3/15/2017 0:00,715.63,716.49,713.14,713.14,1.30E+08,61867
3/16/2017 0:00,712.56,715.03,710.66,714.92,1.62E+08,68483
3/17/2017 0:00,715.82,717.1,710.54,710.54,2.35E+08,68353
3/20/2017 0:00,711.44,717.54,711.44,715.07,1.58E+08,70132
3/21/2017 0:00,717.03,718.8,714.78,716.18,2.02E+08,82589
3/22/2017 0:00,715.78,720.68,712.94,712.94,2.55E+08,90455
3/23/2017 0:00,712.61,719.56,712.61,719.56,1.77E+08,69767
3/24/2017 0:00,722.42,724.36,719.56,722.14,2.00E+08,73973
3/27/2017 0:00,723.23,725.57,721.41,723.52,2.07E+08,76445
3/28/2017 0:00,724.37,725,718.66,719.26,1.87E+08,71128
3/29/2017 0:00,719.08,721.92,718.37,720.47,1.73E+08,68273
3/30/2017 0:00,721.87,725.91,721.87,723.86,1.80E+08,71357
3/31/2017 0:00,725.97,726.67,722.31,722.31,1.82E+08,67387
4/3/2017 0:00,723.02,724.37,721.58,722.38,1.78E+08,69515
4/4/2017 0:00,723.7,724.67,722.79,724.14,1.87E+08,71885
4/5/2017 0:00,724.89,726.03,722.49,723.22,1.97E+08,68001
4/7/2017 0:00,721.85,727.95,720.28,727.95,1.90E+08,63048
4/10/2017 0:00,728.71,730.9,727.77,729.87,1.44E+08,60381
4/11/2017 0:00,730.15,732.24,730.15,731.33,1.97E+08,71614
4/12/2017 0:00,731.62,732.87,724.48,725.58,2.14E+08,79423
4/13/2017 0:00,725.54,727.34,723.88,724.35,1.68E+08,63816
4/14/2017 0:00,722.47,722.96,714.13,718.45,1.83E+08,72302
4/17/2017 0:00,718.93,721.78,710.83,710.83,1.55E+08,62089
4/18/2017 0:00,708.64,714.93,705.55,714.93,1.57E+08,58771
4/19/2017 0:00,714.87,716.77,714.02,716.77,1.42E+08,56703
4/20/2017 0:00,716.76,716.76,712.66,712.66,1.26E+08,55036
4/21/2017 0:00,712.77,715.08,711.08,712.41,1.35E+08,55488
4/24/2017 0:00,711.6,712.77,709.39,709.39,1.31E+08,55507
4/25/2017 0:00,709,709.81,706.04,707.58,1.18E+08,52339
4/26/2017 0:00,706.36,710.04,706.32,710.04,1.34E+08,54044
4/27/2017 0:00,711.74,716.53,711.38,716.53,1.64E+08,63293
4/28/2017 0:00,715.9,718.54,713.83,717.73,1.75E+08,68923
5/3/2017 0:00,718.7,719.54,716.66,719.54,1.71E+08,72874
5/4/2017 0:00,717.98,723.22,717.98,722.02,2.00E+08,81472
5/5/2017 0:00,720.39,721.65,719.86,720,1.80E+08,69141
5/8/2017 0:00,720.61,720.61,717.98,718.86,2.01E+08,79676
5/9/2017 0:00,717.55,722.11,716.95,722.11,2.09E+08,82030
5/10/2017 0:00,721.94,727.52,721.81,724.31,2.07E+08,83892
5/11/2017 0:00,724.84,726.82,723.39,724.99,1.84E+08,78346
5/12/2017 0:00,724.63,726.4,724.41,725.37,1.76E+08,74604
5/15/2017 0:00,725.25,726.19,723.18,725.35,2.25E+08,84478
5/16/2017 0:00,725.84,727.86,725.03,725.03,2.84E+08,101451
5/17/2017 0:00,724.01,728.01,722.81,727.2,1.98E+08,80143
5/18/2017 0:00,727.2,729,723.8,726.99,2.08E+08,84057
5/19/2017 0:00,727.61,733.82,726.79,733.82,2.06E+08,83658
5/22/2017 0:00,738.63,746.87,738.63,744.1,2.40E+08,97517
5/23/2017 0:00,744.32,746.18,740.28,740.93,2.60E+08,94120
5/24/2017 0:00,739.91,744.27,737.3,742.74,1.99E+08,86771
5/25/2017 0:00,744.24,746.48,740.89,741.91,1.93E+08,84119
5/26/2017 0:00,741.4,743.46,740.6,743.41,1.83E+08,78070
5/29/2017 0:00,746.08,748.06,745.31,746.25,2.38E+08,89841
5/30/2017 0:00,747.07,747.43,738.21,738.21,2.44E+08,98753
5/31/2017 0:00,738.91,741.93,735.39,737.82,1.87E+08,78062
6/1/2017 0:00,739.45,742.23,738.71,741.8,1.37E+08,61566
6/2/2017 0:00,741.48,742.11,736.09,738.81,1.58E+08,71085
6/5/2017 0:00,739.13,745.14,738.35,743.49,1.58E+08,72900
6/6/2017 0:00,743.99,751.31,743.99,751.31,1.71E+08,75083
6/7/2017 0:00,752.75,754.92,751.65,753.46,1.92E+08,83833
6/8/2017 0:00,751.7,751.96,748.91,750.13,1.77E+08,81704
6/9/2017 0:00,749.46,752.01,749.04,749.72,1.71E+08,77336
6/12/2017 0:00,751.33,753.41,749,751.09,1.69E+08,76664
6/13/2017 0:00,751.09,756.89,750.1,756.89,1.61E+08,74095
6/14/2017 0:00,758.26,761.7,756.82,760.77,1.72E+08,77093
6/15/2017 0:00,760.38,762.98,758.17,760.57,1.67E+08,74652
6/16/2017 0:00,761.75,762.43,759.98,761.24,1.98E+08,68584
6/19/2017 0:00,763.75,766.83,762.33,766.83,1.79E+08,82088
6/20/2017 0:00,767.59,768.29,764.42,767.99,1.74E+08,83968
6/21/2017 0:00,765.71,767.83,758.9,767.41,1.93E+08,88934
6/22/2017 0:00,768.41,769.99,766.3,766.3,1.95E+08,89062
6/23/2017 0:00,765.66,769.01,763.64,769.01,2.13E+08,91197
6/26/2017 0:00,770.5,773.14,769.73,772.52,2.12E+08,89831
6/27/2017 0:00,773.15,773.4,767.19,767.51,2.17E+08,90743
6/28/2017 0:00,766.82,769.04,762.78,769.04,1.84E+08,73759
6/29/2017 0:00,771.26,773.08,769.89,771.75,1.98E+08,81781
6/30/2017 0:00,773.46,776.5,773.46,776.47,1.74E+08,79344
7/3/2017 0:00,777.2,780.01,775.53,778.88,1.85E+08,82450
7/4/2017 0:00,779.15,779.15,772.9,775.54,2.10E+08,84172
7/5/2017 0:00,775.85,778.32,773.81,778.32,2.03E+08,81543
7/6/2017 0:00,780.5,782.77,779.99,782.65,2.17E+08,85895
7/7/2017 0:00,783.73,783.8,775.73,775.73,2.37E+08,95706
7/10/2017 0:00,775.85,775.85,764.43,766.56,2.07E+08,91683
7/11/2017 0:00,766.56,769.36,761.57,769.36,1.99E+08,84219
7/12/2017 0:00,772.6,775.08,769.83,774.17,1.64E+08,72995
7/13/2017 0:00,777.12,778.3,773.85,778.3,1.83E+08,76720
7/14/2017 0:00,779.72,780.65,776.88,777.6,1.90E+08,75789
7/17/2017 0:00,777.7,778.3,766.47,768.91,2.26E+08,98339
7/18/2017 0:00,766.88,770.37,762.68,767.49,2.00E+08,85338
7/19/2017 0:00,771.33,774.12,770.18,771.3,2.05E+08,79947
7/20/2017 0:00,768.56,768.56,763.55,768.41,1.72E+08,75951
7/21/2017 0:00,768.9,770.43,761.86,761.86,1.62E+08,74559
7/24/2017 0:00,759.97,761.64,753.82,759.74,1.47E+08,68561
7/25/2017 0:00,757.43,767.27,757.35,767.27,1.40E+08,64050
7/26/2017 0:00,769.35,773.88,764.92,773.88,1.89E+08,79454
7/27/2017 0:00,773.21,774.97,770.3,771.5,1.91E+08,80687
7/28/2017 0:00,771.21,777.09,770.82,777.09,1.77E+08,76870
7/31/2017 0:00,777.54,783.58,776.98,783.55,2.59E+08,94348
8/1/2017 0:00,784.44,787.68,784.15,786.81,2.01E+08,87747
8/2/2017 0:00,783.45,788.97,779.81,786.23,1.95E+08,82284
8/3/2017 0:00,786.23,790.82,786.19,788.49,1.95E+08,83411
8/4/2017 0:00,789.46,790.12,786.09,788.68,1.90E+08,82082
8/7/2017 0:00,789.41,796.09,788.66,792.98,2.10E+08,88910
8/8/2017 0:00,795.8,796.62,789.84,791.57,2.14E+08,90654
8/9/2017 0:00,789.15,789.15,773.66,773.66,2.93E+08,115382
8/10/2017 0:00,769.58,776.77,769.58,773.43,1.79E+08,72238
8/11/2017 0:00,773.43,774.31,769.14,772.08,1.57E+08,64936
8/14/2017 0:00,770.65,776.42,770.65,776.17,1.60E+08,68478
8/15/2017 0:00,776.64,776.83,770.09,771.06,1.46E+08,67126
8/16/2017 0:00,771.1,773.57,766.8,773.57,1.56E+08,67503
8/17/2017 0:00,773.48,774.47,767.59,767.59,2.21E+08,77338
8/18/2017 0:00,762.82,770.79,762.46,768.97,1.62E+08,68783
8/21/2017 0:00,767.42,769.71,765.95,768.79,1.52E+08,61877
8/22/2017 0:00,768.2,768.44,760.3,761.26,1.46E+08,65044
8/23/2017 0:00,762.42,765.98,759.01,765.98,1.53E+08,59117
8/24/2017 0:00,766.48,771.65,764.64,769.77,2.09E+08,73904
8/25/2017 0:00,769.07,771.63,768.57,771.63,2.18E+08,76539
8/28/2017 0:00,771.81,777.26,770.51,777.26,2.41E+08,85044
8/29/2017 0:00,773.91,777.11,773.87,774.03,2.56E+08,89672
8/30/2017 0:00,774.31,778.65,773.85,778.65,1.94E+08,73641
8/31/2017 0:00,779.19,785.78,778.19,782.76,1.92E+08,79512
9/1/2017 0:00,784.42,789.19,784.18,788.73,1.38E+08,64519
9/5/2017 0:00,790.26,794.46,787.8,792.31,1.53E+08,70289
9/6/2017 0:00,792.16,793.82,788.89,793.55,1.44E+08,67405
9/7/2017 0:00,793.61,798.58,792.77,796.72,1.44E+08,70933
9/8/2017 0:00,797.98,802.9,797.82,801.2,1.22E+08,64265
9/11/2017 0:00,801.2,805.44,797.47,797.47,1.39E+08,72300
9/12/2017 0:00,795.53,801.01,794.88,799.94,1.33E+08,66526
9/13/2017 0:00,802.85,804.38,800.39,802.78,1.40E+08,73994
9/14/2017 0:00,803.34,807.29,803.23,806.32,1.39E+08,70290
9/15/2017 0:00,803.35,805.82,802.08,805.82,1.43E+08,63562
9/18/2017 0:00,808.51,809.39,805.37,807.87,1.68E+08,82523
9/19/2017 0:00,807.41,810.13,805.87,805.93,1.60E+08,77807
9/20/2017 0:00,806.88,807.51,803.33,805.86,1.37E+08,69327
9/21/2017 0:00,805.29,806.52,802.6,803.93,1.31E+08,66240
9/22/2017 0:00,805.15,808.16,803.94,807.13,1.50E+08,72667
9/25/2017 0:00,806.9,807.64,802.23,805.58,1.26E+08,66392
9/26/2017 0:00,806.4,806.84,801.66,805.35,1.56E+08,74113
